id;dt_ocorrencia;uf;regiao;classificacao_da_ocorrencia
38398;17/08/2023;PR;Sul;Incidente
38412;25/07/2023;MG;Sudeste;Incidente
38527;26/08/2023;PA;Norte;Incidente Grave
38527;26/08/2023;PA;Norte;Incidente Grave
38528;19/08/2023;RJ;Sudeste;Incidente
38646;05/09/2023;RS;Sul;Acidente
38729;28/08/2022;MG;Sudeste;Acidente
38729;28/08/2022;MG;Sudeste;Acidente
38946;03/08/2023;PR;Sul;Incidente
38948;19/09/2023;RR;Norte;Incidente Grave
38948;19/09/2023;RR;Norte;Incidente Grave
38969;01/08/2023;PA;Norte;Incidente
38974;16/04/2023;PE;Nordeste;Incidente
39028;05/08/2023;SP;Sudeste;Incidente
39035;28/04/2023;GO;Centro-Oeste;Incidente
39067;01/05/2023;BA;Nordeste;Incidente
39070;21/08/2023;Exterior;;Incidente
39127;08/08/2023;PA;Norte;Incidente
30985;30/12/2021;SP;Sudeste;Incidente
30985;30/12/2021;SP;Sudeste;Incidente
34987;08/11/2022;PE;Nordeste;Incidente
30987;04/01/2022;SC;Sul;Incidente
30988;14/01/2021;MG;Sudeste;Incidente
36269;29/01/2023;AM;Norte;Ocorrência Anormal
37154;29/04/2023;MG;Sudeste;Acidente
31125;12/01/2022;SP;Sudeste;Incidente
37156;30/04/2023;RO;Norte;Acidente
37156;30/04/2023;RO;Norte;Acidente
37157;29/04/2023;MT;Centro-Oeste;Acidente
37158;01/05/2023;PA;Norte;Acidente
38128;18/07/2023;SP;Sudeste;Incidente
38231;24/07/2023;MT;Centro-Oeste;Incidente
38406;16/08/2023;CE;Nordeste;Incidente
38411;07/08/2023;DF;Centro-Oeste;Incidente
41527;21/12/2023;SC;Sul;Incidente
41529;12/12/2023;SC;Sul;Incidente
41530;13/12/2023;SP;Sudeste;Incidente
41531;16/12/2023;GO;Centro-Oeste;Incidente
41546;27/12/2023;SP;Sudeste;Incidente
41547;04/09/2023;SP;Sudeste;Incidente
41548;23/11/2023;SP;Sudeste;Incidente
41628;27/11/2023;SP;Sudeste;Incidente
30304;19/11/2021;RR;Norte;Acidente
30686;13/11/2021;SP;Sudeste;Acidente
30686;13/11/2021;SP;Sudeste;Acidente
33206;24/07/2022;PA;Norte;Incidente
33506;15/08/2022;GO;Centro-Oeste;Incidente
40847;19/07/2023;MT;Centro-Oeste;Incidente
40848;12/07/2023;AL;Nordeste;Incidente
39128;08/08/2023;PA;Norte;Incidente
34026;09/09/2022;GO;Centro-Oeste;Acidente
34028;09/09/2022;PA;Norte;Incidente
35926;11/01/2023;MT;Centro-Oeste;Incidente
36472;27/02/2023;MG;Sudeste;Incidente
37068;12/04/2023;MT;Centro-Oeste;Incidente
35926;11/01/2023;MT;Centro-Oeste;Incidente
37068;12/04/2023;MT;Centro-Oeste;Incidente
37153;10/04/2023;SC;Sul;Incidente
40811;12/11/2023;MG;Sudeste;Ocorrência Anormal
37153;10/04/2023;SC;Sul;Incidente
37153;10/04/2023;SC;Sul;Incidente
39269;01/09/2023;SC;Sul;Incidente
40248;15/11/2023;PE;Nordeste;Incidente Grave
39160;07/09/2023;DF;Centro-Oeste;Incidente
39231;07/09/2023;SP;Sudeste;Incidente
39232;25/08/2023;DF;Centro-Oeste;Incidente
39234;23/08/2023;SP;Sudeste;Incidente
39329;30/08/2023;PA;Norte;Incidente
39387;10/10/2023;CE;Nordeste;Incidente
39406;13/10/2023;TO;Norte;Incidente
39407;11/09/2023;RJ;Sudeste;Incidente
39408;09/10/2023;PA;Norte;Ocorrência Anormal
39409;10/09/2023;AP;Norte;Incidente
39411;09/09/2023;RJ;Sudeste;Incidente
39447;20/09/2023;MT;Centro-Oeste;Incidente
39448;27/08/2023;MG;Sudeste;Incidente
39449;16/09/2023;MG;Sudeste;Incidente
39450;19/09/2023;SP;Sudeste;Incidente
39490;11/10/2023;CE;Nordeste;Incidente
39769;07/10/2023;SC;Sul;Incidente
39772;24/10/2023;MS;Centro-Oeste;Acidente
31485;19/02/2022;AM;Norte;Acidente
32687;04/07/2022;BA;Nordeste;Incidente
33986;26/08/2022;SC;Sul;Incidente
39071;31/08/2023;RJ;Sudeste;Incidente
39072;11/09/2023;SP;Sudeste;Incidente
39271;06/10/2023;SC;Sul;Incidente
39288;08/10/2023;AC;Norte;Incidente
39331;04/10/2023;SP;Sudeste;Incidente
39337;08/09/2023;SP;Sudeste;Incidente
39546;21/09/2023;SP;Sudeste;Incidente
39770;11/10/2023;PR;Sul;Incidente
39771;13/10/2023;SP;Sudeste;Incidente
39783;30/10/2023;RJ;Sudeste;Acidente
40106;31/10/2023;SP;Sudeste;Incidente
40347;12/11/2023;BA;Nordeste;Incidente
40352;25/08/2023;MS;Centro-Oeste;Incidente
40746;30/11/2023;SP;Sudeste;Ocorrência Anormal
40816;19/07/2023;RJ;Sudeste;Incidente
40891;10/05/2023;PA;Norte;Incidente
40893;23/05/2023;PR;Sul;Incidente
31814;19/04/2022;PR;Sul;Incidente Grave
31814;19/04/2022;PR;Sul;Incidente Grave
35150;25/11/2022;RJ;Sudeste;Incidente
36272;24/01/2023;GO;Centro-Oeste;Incidente
37092;23/04/2023;SP;Sudeste;Incidente
37095;16/04/2023;MG;Sudeste;Incidente
37097;25/03/2018;Exterior;;Incidente
37099;06/06/2018;Exterior;;Incidente
37152;17/04/2023;MT;Centro-Oeste;Incidente
38293;06/08/2023;PB;Nordeste;Incidente
40747;04/06/2023;RJ;Sudeste;Incidente
40897;04/06/2023;PB;Nordeste;Incidente
40903;13/06/2023;RS;Sul;Incidente
41146;21/11/2023;RJ;Sudeste;Incidente
41318;14/12/2023;RS;Sul;Acidente
41327;04/12/2023;MS;Centro-Oeste;Incidente
41328;03/12/2023;RS;Sul;Incidente
41549;23/11/2023;SP;Sudeste;Incidente
39773;28/10/2023;PE;Nordeste;Incidente Grave
39775;27/10/2023;RS;Sul;Incidente
39893;30/09/2023;MS;Centro-Oeste;Incidente
39946;31/10/2023;PA;Norte;Incidente
39949;30/10/2023;MS;Centro-Oeste;Incidente
40006;28/10/2023;CE;Nordeste;Incidente
40012;03/11/2023;GO;Centro-Oeste;Incidente Grave
40075;08/11/2023;RJ;Sudeste;Incidente
40076;07/11/2023;SP;Sudeste;Incidente
40110;19/10/2023;MG;Sudeste;Incidente
40115;04/11/2023;GO;Centro-Oeste;Incidente
40170;10/10/2023;MT;Centro-Oeste;Incidente
40171;11/10/2023;SP;Sudeste;Incidente
40172;30/08/2023;DF;Centro-Oeste;Incidente
40192;07/09/2023;RS;Sul;Incidente
40266;18/10/2023;GO;Centro-Oeste;Acidente
40266;18/10/2023;GO;Centro-Oeste;Acidente
40267;13/11/2023;SP;Sudeste;Incidente
40273;31/08/2023;MG;Sudeste;Incidente
40351;21/08/2023;RS;Sul;Incidente
40506;09/11/2023;RJ;Sudeste;Incidente
40508;11/11/2023;RR;Norte;Incidente
40509;23/11/2023;MT;Centro-Oeste;Acidente
40666;19/08/2023;RS;Sul;Incidente
40894;29/05/2023;SP;Sudeste;Incidente
40910;18/06/2023;RS;Sul;
40969;19/11/2023;SP;Sudeste;Incidente
40975;23/08/2023;SC;Sul;Incidente
40976;24/08/2023;SP;Sudeste;Incidente
40978;27/08/2023;MS;Centro-Oeste;Incidente
41038;25/11/2023;TO;Norte;Incidente
41040;28/11/2023;RJ;Sudeste;Incidente
41041;24/11/2023;SC;Sul;Incidente
41066;23/10/2023;PR;Sul;Incidente
41116;08/11/2023;SP;Sudeste;Incidente
41187;29/11/2023;RS;Sul;Incidente
31429;17/02/2022;SC;Sul;Incidente Grave
33566;15/08/2022;RJ;Sudeste;Acidente
34566;19/10/2022;SP;Sudeste;Acidente
34666;30/10/2022;GO;Centro-Oeste;Incidente
37312;16/05/2023;MT;Centro-Oeste;Incidente
40905;07/12/2023;RR;Norte;Incidente
40906;30/11/2023;SC;Sul;Ocorrência Anormal
40973;29/11/2023;RS;Sul;Incidente
41067;26/10/2023;RS;Sul;Incidente
41107;04/11/2023;SP;Sudeste;Incidente
41199;26/11/2023;SP;Sudeste;Incidente
41208;29/11/2023;SP;Sudeste;Incidente
41307;01/12/2023;SP;Sudeste;Incidente
41308;24/11/2023;PB;Nordeste;Incidente
41313;09/11/2023;SP;Sudeste;Incidente
41317;24/10/2023;PE;Nordeste;Incidente
41325;18/12/2023;SP;Sudeste;Incidente
41332;14/12/2023;PR;Sul;Incidente
41333;12/12/2023;RJ;Sudeste;Incidente
41335;07/12/2023;PB;Nordeste;Incidente
41343;26/11/2023;PA;Norte;Incidente
41368;27/11/2023;SP;Sudeste;Incidente
41408;20/11/2023;MS;Centro-Oeste;Incidente
41426;26/12/2023;SP;Sudeste;Incidente
41426;26/12/2023;SP;Sudeste;Incidente
27523;16/03/2021;MG;Sudeste;Incidente
28283;30/05/2021;PR;Sul;Acidente
28284;19/05/2021;RN;Nordeste;Incidente
28285;13/05/2021;SP;Sudeste;Acidente
28285;13/05/2021;SP;Sudeste;Acidente
28286;25/04/2021;SP;Sudeste;Incidente
28287;13/05/2021;SP;Sudeste;Incidente
28743;11/07/2021;RJ;Sudeste;Incidente
29525;25/08/2021;SP;Sudeste;Incidente
29523;02/09/2021;MT;Centro-Oeste;Incidente
41197;02/12/2023;ES;Sudeste;Incidente
41198;04/12/2023;SC;Sul;Incidente
29524;02/09/2021;AM;Norte;Incidente
30724;14/12/2021;MS;Centro-Oeste;Acidente
30724;14/12/2021;MS;Centro-Oeste;Acidente
30995;15/01/2022;PA;Norte;Incidente
41188;14/11/2023;DF;Centro-Oeste;Incidente
41193;05/12/2023;PR;Sul;Incidente
41334;14/12/2023;SP;Sudeste;Incidente
41409;22/11/2023;SP;Sudeste;Incidente
41470;21/12/2023;SP;Sudeste;Incidente
41472;12/11/2023;MG;Sudeste;Incidente
41528;27/12/2023;CE;Nordeste;Incidente
41550;29/12/2023;RS;Sul;Incidente
41593;27/12/2023;MG;Sudeste;Incidente
41629;24/11/2023;PA;Norte;Incidente
41630;26/11/2023;;;Incidente
41631;27/11/2023;RJ;Sudeste;Incidente
41632;25/12/2023;BA;Nordeste;Incidente
27843;31/03/2021;SP;Sudeste;Incidente
28124;06/05/2021;PA;Norte;Acidente
28126;09/05/2021;MG;Sudeste;Acidente
28123;11/05/2021;SP;Sudeste;Incidente
28125;08/05/2021;GO;Centro-Oeste;Incidente
30603;05/12/2021;PR;Sul;Incidente
30986;03/01/2022;AC;Norte;Incidente
32629;30/06/2022;AM;Norte;Incidente
36350;13/02/2023;RS;Sul;Incidente Grave
38568;29/08/2023;SP;Sudeste;Incidente
38979;20/09/2023;DF;Centro-Oeste;Incidente
39669;20/09/2023;DF;Centro-Oeste;Incidente
39671;19/10/2023;RJ;Sudeste;Ocorrência de Solo
30996;19/01/2022;PR;Sul;Acidente
31045;25/06/2021;AM;Norte;Incidente
32007;07/05/2022;RJ;Sudeste;Incidente Grave
32008;05/05/2022;MG;Sudeste;Incidente
31045;25/06/2021;AM;Norte;Incidente
32047;07/05/2022;MG;Sudeste;Ocorrência Anormal
32048;11/05/2022;AL;Nordeste;Incidente
32346;07/06/2022;MT;Centro-Oeste;Incidente
32627;01/07/2022;RR;Norte;Incidente
32627;01/07/2022;RR;Norte;Incidente
32627;01/07/2022;RR;Norte;Incidente
32730;05/07/2022;AM;Norte;Incidente Grave
32730;05/07/2022;AM;Norte;Incidente Grave
32730;05/07/2022;AM;Norte;Incidente Grave
32730;05/07/2022;AM;Norte;Incidente Grave
32766;20/06/2022;PR;Sul;Incidente
32928;18/07/2022;PA;Norte;Incidente
33946;26/08/2022;MG;Sudeste;Ocorrência Anormal
34030;10/09/2022;MS;Centro-Oeste;Incidente Grave
34031;06/09/2022;BA;Nordeste;Incidente
31794;17/04/2022;SP;Sudeste;Acidente
31949;30/04/2022;PR;Sul;Acidente
32410;07/06/2022;RS;Sul;Incidente
36731;23/03/2023;MT;Centro-Oeste;Acidente
32411;10/06/2022;MG;Sudeste;Incidente
33207;14/06/2022;MG;Sudeste;Acidente
34035;11/09/2022;RR;Norte;Incidente
34349;30/07/2022;AM;Norte;Incidente Grave
35548;14/12/2022;RJ;Sudeste;Acidente
36726;17/03/2023;SP;Sudeste;Acidente
36726;17/03/2023;SP;Sudeste;Acidente
36730;22/03/2023;MT;Centro-Oeste;Acidente
36730;22/03/2023;MT;Centro-Oeste;Acidente
36730;22/03/2023;MT;Centro-Oeste;Acidente
36732;22/03/2023;GO;Centro-Oeste;Acidente
36732;22/03/2023;GO;Centro-Oeste;Acidente
36732;22/03/2023;GO;Centro-Oeste;Acidente
36733;24/03/2023;PA;Norte;Acidente
36734;20/03/2023;SP;Sudeste;Incidente
36735;27/01/2023;RS;Sul;Incidente
32607;25/06/2022;PR;Sul;Acidente
32607;25/06/2022;PR;Sul;Acidente
34751;29/10/2022;CE;Nordeste;Incidente
34787;20/12/2019;MG;Sudeste;Acidente
34787;20/12/2019;MG;Sudeste;Acidente
34788;17/05/2020;SP;Sudeste;Acidente
35086;22/11/2022;BA;Nordeste;Incidente Grave
34866;05/11/2022;MT;Centro-Oeste;Acidente
34866;05/11/2022;MT;Centro-Oeste;Acidente
34866;05/11/2022;MT;Centro-Oeste;Acidente
35086;22/11/2022;BA;Nordeste;Incidente Grave
35146;29/11/2022;AM;Norte;Acidente
36427;23/02/2023;RR;Norte;Incidente
36471;22/02/2023;RS;Sul;Acidente
38229;18/06/2023;RS;Sul;Incidente
28644;03/07/2021;SP;Sudeste;Acidente
36888;29/11/2019;RJ;Sudeste;Ocorrência de Solo
37430;29/05/2023;MA;Nordeste;Acidente
37626;03/06/2023;RR;Norte;Incidente
38227;29/07/2023;RJ;Sudeste;Incidente
38228;31/07/2023;RJ;Sudeste;Ocorrência Anormal
38226;31/07/2023;ES;Sudeste;Incidente
28645;29/03/2021;SP;Sudeste;Incidente
28644;03/07/2021;SP;Sudeste;Acidente
30848;21/12/2021;ES;Sudeste;Incidente
28646;15/06/2021;SP;Sudeste;Incidente
28646;15/06/2021;SP;Sudeste;Incidente
29545;10/09/2021;AM;Norte;Acidente
29544;10/09/2021;PA;Norte;Acidente
28647;02/07/2021;AM;Norte;Incidente
29223;19/07/2021;DF;Centro-Oeste;Ocorrência Anormal
29543;10/09/2021;DF;Centro-Oeste;Incidente
30644;29/11/2021;SP;Sudeste;Incidente
29546;11/09/2021;SC;Sul;Incidente
29547;10/09/2021;SC;Sul;Incidente Grave
30023;22/10/2021;MT;Centro-Oeste;Acidente
29863;05/10/2021;SP;Sudeste;Incidente
30023;22/10/2021;MT;Centro-Oeste;Acidente
27403;07/03/2021;SP;Sudeste;Incidente
29924;13/10/2021;PA;Norte;Acidente
30065;23/10/2021;SP;Sudeste;Incidente
29923;14/10/2021;SP;Sudeste;Incidente
30305;22/11/2021;RO;Norte;Incidente Grave
30844;26/12/2021;BA;Nordeste;Incidente
27948;20/04/2021;MG;Sudeste;Acidente
30844;26/12/2021;BA;Nordeste;Incidente
30883;12/01/2022;MT;Centro-Oeste;Acidente
32006;08/05/2022;PA;Norte;Incidente
32009;05/03/2022;RO;Norte;Incidente
32009;05/03/2022;RO;Norte;Incidente
32010;04/05/2022;SP;Sudeste;Ocorrência Anormal
32011;03/05/2022;GO;Centro-Oeste;Acidente
32011;03/05/2022;GO;Centro-Oeste;Acidente
32011;03/05/2022;GO;Centro-Oeste;Acidente
30763;08/12/2021;MS;Centro-Oeste;Acidente
30845;31/12/2021;PE;Nordeste;Incidente
30024;23/10/2021;PA;Norte;Incidente
30183;08/11/2021;AM;Norte;Incidente
30445;23/11/2021;GO;Centro-Oeste;Incidente Grave
30445;23/11/2021;GO;Centro-Oeste;Incidente Grave
30523;16/11/2021;RS;Sul;Incidente
32286;31/05/2022;PE;Nordeste;Incidente
33126;22/07/2022;PE;Nordeste;Incidente
33127;26/07/2022;MS;Centro-Oeste;Acidente
34226;26/09/2022;SP;Sudeste;Incidente Grave
27948;20/04/2021;MG;Sudeste;Acidente
35206;17/11/2022;DF;Centro-Oeste;Incidente
35206;17/11/2022;DF;Centro-Oeste;Incidente
35646;27/12/2022;GO;Centro-Oeste;Incidente Grave
27584;10/03/2021;MT;Centro-Oeste;Acidente
27583;14/03/2021;PA;Norte;Incidente
27944;06/04/2021;SP;Sudeste;Ocorrência de Solo
27945;23/04/2021;RJ;Sudeste;Incidente
27946;24/04/2021;SP;Sudeste;Incidente
27947;25/04/2021;SP;Sudeste;Incidente
27949;24/04/2021;SP;Sudeste;Acidente
30325;06/11/2021;SP;Sudeste;Incidente
30325;06/11/2021;SP;Sudeste;Incidente
30663;11/12/2021;RS;Sul;Acidente
30663;11/12/2021;RS;Sul;Acidente
30764;15/12/2021;DF;Centro-Oeste;Incidente
30766;20/12/2021;SP;Sudeste;Acidente
30766;20/12/2021;SP;Sudeste;Acidente
32013;29/04/2022;MT;Centro-Oeste;Acidente
32106;13/05/2022;SP;Sudeste;Incidente
31970;03/05/2022;AC;Norte;Ocorrência Anormal
32107;15/05/2022;SP;Sudeste;Incidente
30843;29/12/2021;PB;Nordeste;Incidente Grave
30843;29/12/2021;PB;Nordeste;Incidente Grave
31968;02/05/2022;AM;Norte;Incidente
32108;12/05/2022;SP;Sudeste;Incidente
32467;14/06/2022;DF;Centro-Oeste;Incidente
32606;24/06/2022;PR;Sul;Incidente Grave
32606;24/06/2022;PR;Sul;Incidente Grave
33546;15/08/2022;SP;Sudeste;Incidente
34187;13/01/2020;PR;Sul;Incidente Grave
34188;18/05/2020;AM;Norte;Incidente
34188;18/05/2020;AM;Norte;Incidente
35547;15/12/2022;MS;Centro-Oeste;Incidente
35970;12/01/2023;SP;Sudeste;Incidente
34572;15/10/2022;SP;Sudeste;Incidente
35967;14/01/2023;GO;Centro-Oeste;Incidente
35967;14/01/2023;GO;Centro-Oeste;Incidente
30725;19/12/2021;RS;Sul;Acidente
30725;19/12/2021;RS;Sul;Acidente
36067;12/01/2023;MT;Centro-Oeste;Incidente
27943;13/03/2021;SP;Sudeste;Incidente
30623;08/12/2021;MT;Centro-Oeste;Acidente
31795;17/04/2022;BA;Nordeste;Acidente
30643;05/12/2021;TO;Norte;Acidente
31726;29/03/2022;PE;Nordeste;Incidente
31796;15/04/2022;BA;Nordeste;Incidente Grave
33846;26/08/2022;MA;Nordeste;Incidente Grave
32726;26/06/2022;SP;Sudeste;Incidente
31796;15/04/2022;BA;Nordeste;Incidente Grave
32147;17/05/2022;SC;Sul;Ocorrência Anormal
33667;02/05/2022;PE;Nordeste;Incidente
33808;20/08/2022;AM;Norte;Incidente
33846;26/08/2022;MA;Nordeste;Incidente Grave
33947;11/08/2022;TO;Norte;Incidente
33948;17/08/2022;SP;Sudeste;Incidente
29123;06/08/2021;RS;Sul;Incidente Grave
32189;21/05/2022;MS;Centro-Oeste;Incidente Grave
32190;12/02/2022;SP;Sudeste;Incidente
32782;12/07/2022;RR;Norte;Acidente
33267;31/07/2022;RJ;Sudeste;Incidente
33268;12/07/2022;MT;Centro-Oeste;Incidente
35928;12/01/2023;SP;Sudeste;Incidente
36228;30/01/2023;MG;Sudeste;Acidente
36149;13/01/2023;RJ;Sudeste;Incidente
36206;27/01/2023;PA;Norte;Acidente
36206;27/01/2023;PA;Norte;Acidente
36228;30/01/2023;MG;Sudeste;Acidente
36228;30/01/2023;MG;Sudeste;Acidente
36228;30/01/2023;MG;Sudeste;Acidente
36228;30/01/2023;MG;Sudeste;Acidente
36228;30/01/2023;MG;Sudeste;Acidente
36646;29/09/2021;RR;Norte;Ocorrência Anormal
36727;21/03/2023;SC;Sul;Acidente
36788;25/03/2023;RR;Norte;Acidente
32046;08/05/2022;MG;Sudeste;Incidente Grave
32187;20/05/2022;RS;Sul;Acidente
33706;22/08/2022;SP;Sudeste;Acidente
33706;22/08/2022;SP;Sudeste;Acidente
34248;15/09/2022;PI;Nordeste;Incidente Grave
34248;15/09/2022;PI;Nordeste;Incidente Grave
34486;20/08/2022;RJ;Sudeste;Incidente
34487;15/10/2022;SP;Sudeste;Incidente
34573;13/10/2022;ES;Sudeste;Incidente
34570;06/10/2022;PR;Sul;Incidente
35147;25/11/2022;RJ;Sudeste;Incidente
35567;21/12/2022;MS;Centro-Oeste;Incidente
35567;21/12/2022;MS;Centro-Oeste;Incidente
35806;30/12/2022;MG;Sudeste;Incidente
35707;12/12/2022;MG;Sudeste;Incidente
35709;01/01/2023;RJ;Sudeste;Incidente
36066;21/01/2023;SP;Sudeste;Incidente
32546;23/06/2022;RO;Norte;Incidente
36887;17/08/2019;Exterior;;Acidente
32686;04/07/2022;BA;Nordeste;Acidente
33208;27/07/2022;AP;Norte;Incidente
33511;05/08/2022;SC;Sul;Incidente
36873;30/03/2023;GO;Centro-Oeste;Incidente
36874;14/02/2019;Exterior;;Acidente
33511;05/08/2022;SC;Sul;Incidente
33511;05/08/2022;SC;Sul;Incidente
35808;05/01/2023;PA;Norte;Incidente
36712;20/03/2023;AM;Norte;Incidente
33511;05/08/2022;SC;Sul;Incidente
36869;27/03/2023;PR;Sul;Ocorrência Anormal
36889;05/07/2019;RJ;Sudeste;Ocorrência Anormal
36890;09/08/2019;SP;Sudeste;Ocorrência Anormal
36892;16/08/2019;SP;Sudeste;Ocorrência Anormal
36893;27/03/2023;SP;Sudeste;Incidente
27383;07/03/2021;ES;Sudeste;Incidente
31228;30/01/2022;BA;Nordeste;Incidente
33507;12/08/2022;SP;Sudeste;Incidente Grave
30143;05/11/2021;SC;Sul;Incidente
30143;05/11/2021;SC;Sul;Incidente
33906;27/08/2022;SP;Sudeste;Incidente
33950;02/09/2022;PR;Sul;Incidente
30143;05/11/2021;SC;Sul;Incidente
30143;05/11/2021;SC;Sul;Incidente
31093;19/01/2022;SC;Sul;Acidente
31094;24/12/2021;PR;Sul;Incidente
31092;20/01/2022;BA;Nordeste;Acidente
31095;15/01/2022;SP;Sudeste;Acidente
31095;15/01/2022;SP;Sudeste;Acidente
31095;15/01/2022;SP;Sudeste;Acidente
31095;15/01/2022;SP;Sudeste;Acidente
33951;31/08/2022;SP;Sudeste;Incidente
35286;05/12/2022;MS;Centro-Oeste;Incidente
36127;23/01/2023;MT;Centro-Oeste;Incidente
36566;26/02/2023;RJ;Sudeste;Incidente
29764;29/09/2021;RO;Norte;Acidente
29763;27/09/2021;RO;Norte;Incidente
29765;20/09/2021;MT;Centro-Oeste;Incidente
30583;03/12/2021;PA;Norte;Acidente
30583;03/12/2021;PA;Norte;Acidente
31266;06/02/2022;SP;Sudeste;Ocorrência Anormal
32767;27/05/2022;PE;Nordeste;Incidente
32767;27/05/2022;PE;Nordeste;Incidente
32926;16/07/2022;RJ;Sudeste;Incidente
36146;17/07/2022;RR;Norte;Ocorrência Anormal
36271;04/02/2023;SP;Sudeste;Incidente
36273;13/01/2023;PR;Sul;Incidente
36709;15/03/2023;GO;Centro-Oeste;Incidente Grave
36709;15/03/2023;GO;Centro-Oeste;Incidente Grave
36713;18/03/2023;TO;Norte;Acidente
27689;26/03/2021;SP;Sudeste;Acidente
36894;22/09/2019;BA;Nordeste;Ocorrência Anormal
27683;20/03/2021;SP;Sudeste;Incidente
27684;16/03/2021;SP;Sudeste;Ocorrência Anormal
27686;21/03/2021;MA;Nordeste;Ocorrência de Solo
27685;20/03/2021;RJ;Sudeste;Incidente
27687;23/03/2021;SP;Sudeste;Acidente
27687;23/03/2021;SP;Sudeste;Acidente
27688;25/03/2021;SP;Sudeste;Incidente
27688;25/03/2021;SP;Sudeste;Incidente
27690;26/03/2021;ES;Sudeste;Ocorrência Anormal
27783;29/03/2021;RJ;Sudeste;Incidente
27784;01/04/2021;MG;Sudeste;Acidente
27447;08/03/2021;MT;Centro-Oeste;Incidente Grave
27664;27/03/2021;GO;Centro-Oeste;Acidente
27785;06/04/2021;GO;Centro-Oeste;Incidente Grave
27785;06/04/2021;GO;Centro-Oeste;Incidente Grave
35187;04/09/2022;MG;Sudeste;Incidente
27663;25/03/2021;BA;Nordeste;Incidente Grave
27665;23/03/2021;GO;Centro-Oeste;Acidente
27666;18/03/2021;RR;Norte;Acidente
28663;05/07/2021;RN;Nordeste;Incidente Grave
29383;21/08/2021;RJ;Sudeste;Incidente
27667;27/03/2021;RJ;Sudeste;Incidente
29384;18/08/2021;MG;Sudeste;Incidente
29385;02/08/2021;AM;Norte;Incidente
33526;16/08/2022;SP;Sudeste;Incidente Grave
31669;23/03/2022;PR;Sul;Incidente
33306;31/07/2022;GO;Centro-Oeste;Incidente
33306;31/07/2022;GO;Centro-Oeste;Incidente
33306;31/07/2022;GO;Centro-Oeste;Incidente
33306;31/07/2022;GO;Centro-Oeste;Incidente
36689;06/03/2023;SP;Sudeste;Incidente
37137;30/04/2023;DF;Centro-Oeste;Incidente
37327;21/05/2023;MA;Nordeste;Acidente
38707;08/09/2023;RJ;Sudeste;Incidente
38990;15/04/2023;MT;Centro-Oeste;Incidente
39787;17/10/2023;RS;Sul;Incidente
39788;22/10/2023;SP;Sudeste;Incidente
39831;17/10/2023;MS;Centro-Oeste;Incidente
40308;14/11/2023;DF;Centro-Oeste;Incidente
41050;26/11/2023;RS;Sul;Incidente
41052;11/08/2023;CE;Nordeste;Incidente
41226;03/08/2023;SC;Sul;Incidente
41227;24/10/2023;RS;Sul;Incidente
41228;24/10/2023;DF;Centro-Oeste;Incidente
41298;01/12/2023;PR;Sul;Incidente
39219;02/09/2023;RJ;Sudeste;Incidente
39306;07/10/2023;SP;Sudeste;Incidente
41517;28/12/2023;AL;Nordeste;Incidente
29363;06/08/2021;BA;Nordeste;Incidente
29363;06/08/2021;BA;Nordeste;Incidente
31826;12/04/2022;RJ;Sudeste;Incidente
30205;29/10/2021;SP;Sudeste;Incidente
31826;12/04/2022;RJ;Sudeste;Incidente
31826;12/04/2022;RJ;Sudeste;Incidente
31826;12/04/2022;RJ;Sudeste;Incidente
32070;17/04/2022;MG;Sudeste;Ocorrência Anormal
32128;12/05/2022;RS;Sul;Incidente
34106;31/08/2022;SP;Sudeste;Incidente
34107;02/09/2022;DF;Centro-Oeste;Ocorrência de Solo
38991;13/04/2023;SP;Sudeste;Incidente
39051;20/09/2023;MG;Sudeste;Incidente
39308;06/10/2023;MT;Centro-Oeste;Incidente
39311;11/09/2023;SP;Sudeste;Incidente
39312;08/10/2023;SP;Sudeste;Incidente
39314;08/10/2023;SP;Sudeste;Incidente
39468;19/09/2023;SP;Sudeste;Incidente
35427;26/11/2022;AM;Norte;Incidente
36046;21/01/2023;SP;Sudeste;Acidente
36047;17/01/2023;MS;Centro-Oeste;Acidente
37127;13/04/2023;SP;Sudeste;Incidente
37128;01/08/2018;Exterior;;Incidente
37129;16/04/2023;ES;Sudeste;Incidente
37130;09/04/2023;RJ;Sudeste;Incidente
37132;18/10/2018;Exterior;;Incidente
37134;24/03/2023;SP;Sudeste;Incidente
37138;01/05/2023;MA;Nordeste;Acidente
37296;11/05/2023;MA;Nordeste;Acidente
37749;19/05/2023;AM;Norte;Incidente
37847;28/06/2023;PI;Nordeste;Acidente
37946;10/07/2023;MG;Sudeste;Incidente
29183;15/08/2021;MG;Sudeste;Incidente
29185;15/08/2021;PE;Nordeste;Incidente
29186;16/08/2021;RO;Norte;Incidente
29187;13/08/2021;BA;Nordeste;Ocorrência Anormal
29188;10/08/2021;MS;Centro-Oeste;Acidente
29189;09/08/2021;MS;Centro-Oeste;Incidente
29203;26/07/2021;SP;Sudeste;Incidente
32492;19/06/2022;DF;Centro-Oeste;Incidente
32492;19/06/2022;DF;Centro-Oeste;Incidente
33166;25/07/2022;PR;Sul;Incidente
33886;19/08/2022;MG;Sudeste;Incidente Grave
33488;10/08/2022;SP;Sudeste;Incidente
33886;19/08/2022;MG;Sudeste;Incidente Grave
33887;06/09/2022;MT;Centro-Oeste;Incidente
34586;19/10/2022;SP;Sudeste;Incidente
